#from vertex, to vertex, sense, max rise delay mean, max rise delay sigma, max fall delay mean, max fall delay sigma, min rise delay mean, min rise delay sigma, min fall delay mean, min fall delay sigma
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2149/A,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2149/Y,pos_unate,0.208901,0.033240369988992,0.183126,0.0161487232335836,0.208901,0.0138450246412466,0.183126,0.00740640712299816
EmInst_3010/EmInst_1630/EmInst_2908/Y,EmInst_3010/EmInst_1630/EmInst_2924/A,pos_unate,0.000105,0,0.000105,0,0.000105,0,0.000105,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2804/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2804/Y,neg_unate,0.134924,0.0118790722314554,0.147514,0.00924628516009547,0.111779,0.00946402655426585,0.089624,0.00270270471785963
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2804/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2804/Y,pos_unate,0.134924,0.0118790722314554,0.147514,0.00924628516009547,0.111779,0.00946402655426585,0.089624,0.00270270471785963
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2039/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2099/A,pos_unate,0.001291,0,0.001291,0,0.001291,0,0.001291,0
EmInst_228/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1954/A,pos_unate,0.00116,0,0.00116,0,0.00116,0,0.00116,0
EmInst_220/Y,EmInst_3013/EmInst_2712/EmInst_1210/CK,pos_unate,0.000967,0,0.000967,0,0.000967,0,0.000967,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2520/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2520/Y,neg_unate,0.15925,0.0140207987671525,0.179418,0.011246051160256,0.116476,0.00986170888033235,0.106448,0.00321004989519238
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2520/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2520/Y,pos_unate,0.15925,0.0140207987671525,0.179418,0.011246051160256,0.116476,0.00986170888033235,0.106448,0.00321004989519238
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2823/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2823/Y,neg_unate,0.171238,0.0125522008347392,0.172462,0.024080724196404,0.163751,0.00669279898167288,0.105117,0.006871502474918
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2823/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2823/Y,pos_unate,0.171238,0.0125522008347392,0.172462,0.024080724196404,0.163751,0.00669279898167288,0.105117,0.006871502474918
EmInst_3013/EmInst_2712/EmInst_993/B,EmInst_3013/EmInst_2712/EmInst_993/Y,neg_unate,0.3845,0.049150061549779,0.275518,0.0250630378724186,0.3845,0.0163409715648248,0.275518,0.00782870704650833
EmInst_3014/EmInst_1839/Y,EmInst_3014/EmInst_1862/B,pos_unate,7.3e-05,0,7.3e-05,0,7.3e-05,0,7.3e-05,0
EmInst_3013/EmInst_2712/EmInst_1024/Y,EmInst_3013/EmInst_2712/EmInst_1121/E,pos_unate,0.00082,0,0.00082,0,0.00082,0,0.00082,0
EmInst_203/Y,EmInst_764/CK,pos_unate,0.007305,0,0.007314,0,0.007305,0,0.007314,0
EmInst_374/B,EmInst_374/Y,neg_unate,0.099093,0.00681782385324244,0.082876,0.00910725812481865,0.098636,0.000732779580034192,0.080382,0.00791486226749233
EmInst_3013/EmInst_2712/EmInst_1070/Y,EmInst_3013/EmInst_2712/EmInst_1104/D,pos_unate,0.000927,0,0.000927,0,0.000927,0,0.000927,0
EmInst_3010/EmInst_1590/Y,EmInst_3010/EmInst_1596/A,pos_unate,2.8e-05,0,2.8e-05,0,2.8e-05,0,2.8e-05,0
EmInst_218/Y,EmInst_307/CK,pos_unate,0.000469,0,0.000469,0,0.000469,0,0.000469,0
EmInst_3013/EmInst_2712/EmInst_1020/B,EmInst_3013/EmInst_2712/EmInst_1020/Y,neg_unate,0.251123,0.0494692965302211,0.250338,0.0170793434344999,0.251123,0.0245265802889456,0.250338,0.0125685556725001
EmInst_3013/EmInst_2712/EmInst_1209/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1998/A,pos_unate,0.000222,0,0.000222,0,0.000222,0,0.000222,0
EmInst_3010/EmInst_1631/EmInst_1660/Y,EmInst_3010/EmInst_1631/EmInst_2622/B0,pos_unate,5.8e-05,0,5.8e-05,0,5.8e-05,0,5.8e-05,0
EmInst_691/Q,EmInst_311/A0N,pos_unate,9.8e-05,0,9.8e-05,0,9.8e-05,0,9.8e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2168/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2358/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_672/Y,EmInst_3010/EmInst_1630/EmInst_2881/A,pos_unate,0.003431,0,0.003459,0,0.003431,0,0.003459,0
EmInst_3013/EmInst_2712/EmInst_1529/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2087/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2269/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2427/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2475/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2475/Y,neg_unate,0.129128,0.0113687767862158,0.141357,0.0088603599073689,0.105502,0.0089325698881557,0.084637,0.00255231655812601
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2475/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2475/Y,pos_unate,0.129128,0.0113687767862158,0.141357,0.0088603599073689,0.105502,0.0089325698881557,0.084637,0.00255231655812601
EmInst_3010/EmInst_841/Y,EmInst_3010/EmInst_877/B,pos_unate,2.4e-05,0,2.4e-05,0,2.4e-05,0,2.4e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2433/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2458/S0,pos_unate,0.00118,0,0.00118,0,0.00118,0,0.00118,0
EmInst_206/Y,EmInst_3013/EmInst_2712/EmInst_1692/CK,pos_unate,0.000967,0,0.000967,0,0.000967,0,0.000967,0
EmInst_221/Y,EmInst_3013/EmInst_2712/EmInst_1338/CK,pos_unate,0.000966,0,0.000966,0,0.000966,0,0.000966,0
EmInst_3013/EmInst_2712/EmInst_952/Y,EmInst_3013/EmInst_2712/EmInst_957/A,pos_unate,0.000251,0,0.000251,0,0.000251,0,0.000251,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2739/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2739/Y,neg_unate,0.158978,0.0139968511548155,0.174631,0.0109459985072104,0.125293,0.0106082204981583,0.109655,0.00330676030791861
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2739/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2739/Y,pos_unate,0.158978,0.0139968511548155,0.174631,0.0109459985072104,0.125293,0.0106082204981583,0.109655,0.00330676030791861
EmInst_3013/EmInst_2712/EmInst_1057/Y,EmInst_3013/EmInst_2712/EmInst_1759/E,pos_unate,0.000872,0,0.000872,0,0.000872,0,0.000872,0
EmInst_640/Y,EmInst_647/A1N,pos_unate,8e-06,0,8e-06,0,8e-06,0,8e-06,0
EmInst_3013/EmInst_2712/EmInst_1062/B,EmInst_3013/EmInst_2712/EmInst_1062/Y,neg_unate,0.359361,0.0459365806725361,0.261243,0.0237644843636505,0.359361,0.015272582269199,0.261243,0.0074230900157194
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2502/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2502/Y,neg_unate,0.166547,0.0146632462937076,0.184368,0.0115563207722418,0.130122,0.0110170789083297,0.115177,0.00347328194779209
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2502/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2502/Y,pos_unate,0.166547,0.0146632462937076,0.184368,0.0115563207722418,0.130122,0.0110170789083297,0.115177,0.00347328194779209
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2443/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2779/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3002/Q,EmInst_9/AN,pos_unate,0.000278,0,0.000278,0,0.000278,0,0.000278,0
EmInst_299/CK,EmInst_299/Q,rising_edge,0.19741,0.0122961925043052,0.214687,0.0177134924434813,0.197396,0.00249519310570028,0.21467,0.00382623614290601
EmInst_3013/EmInst_2712/EmInst_1057/B,EmInst_3013/EmInst_2712/EmInst_1057/Y,neg_unate,0.346143,0.0442469434460992,0.20002,0.0181952135077968,0.346143,0.0147108268409965,0.20002,0.00568346889656065
EmInst_3013/EmInst_2712/EmInst_1351/Y,EmInst_3013/EmInst_2712/EmInst_1722/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_1031/Y,EmInst_3013/EmInst_2712/EmInst_1378/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_182/Q,EmInst_116/A,pos_unate,5.3e-05,0,5.3e-05,0,5.3e-05,0,5.3e-05,0
EmInst_615/Y,EmInst_627/A,pos_unate,4.8e-05,0,4.8e-05,0,4.8e-05,0,4.8e-05,0
EmInst_3014/EmInst_1853/Y,EmInst_3014/EmInst_1870/A,pos_unate,1.6e-05,0,1.6e-05,0,1.6e-05,0,1.6e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2757/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2761/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_310/Y,EmInst_329/A,pos_unate,0.00011,0,0.00011,0,0.00011,0,0.00011,0
EmInst_3010/EmInst_771/Y,EmInst_3010/EmInst_791/B,pos_unate,7.4e-05,0,7.4e-05,0,7.4e-05,0,7.4e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2393/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2500/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1963/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2039/A,pos_unate,0.001104,0,0.001104,0,0.001104,0,0.001104,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1987/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2083/S0,pos_unate,0.001152,0,0.001152,0,0.001152,0,0.001152,0
EmInst_3000/Q,EmInst_231/A,pos_unate,0.000493,0,0.000493,0,0.000493,0,0.000493,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1960/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1985/A,pos_unate,0.000933,0,0.000933,0,0.000933,0,0.000933,0
EmInst_3010/EmInst_789/Y,EmInst_3010/EmInst_1619/A,pos_unate,0.000257,0,0.000257,0,0.000257,0,0.000257,0
EmInst_494/Y,EmInst_541/B0,pos_unate,2.7e-05,0,2.7e-05,0,2.7e-05,0,2.7e-05,0
EmInst_222/Y,EmInst_2992/A1,pos_unate,3.2e-05,0,3.2e-05,0,3.2e-05,0,3.2e-05,0
EmInst_550/Y,EmInst_641/B0,pos_unate,9.8e-05,0,9.8e-05,0,9.8e-05,0,9.8e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2038/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2140/S0,pos_unate,0.001152,0,0.001152,0,0.001152,0,0.001152,0
EmInst_3013/EmInst_2712/EmInst_1399/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2251/A,pos_unate,0.000222,0,0.000222,0,0.000222,0,0.000222,0
EmInst_86/Y,EmInst_377/A1,pos_unate,0.00027,0,0.00027,0,0.00027,0,0.00027,0
EmInst_601/Y,EmInst_691/E,pos_unate,0.001479,0,0.001477,0,0.001479,0,0.001477,0
EmInst_212/Y,EmInst_3013/EmInst_2712/EmInst_1494/CK,pos_unate,0.000873,0,0.000873,0,0.000873,0,0.000873,0
EmInst_710/Y,EmInst_759/D,pos_unate,0.000304,0,0.000304,0,0.000304,0,0.000304,0
EmInst_3010/EmInst_1559/Y,expdout[0],pos_unate,0.000698,0,0.000698,0,0.000698,0,0.000698,0
EmInst_429/CK,EmInst_429/Q,rising_edge,0.361913,0.053297484229909,0.394257,0.0123963647575544,0.361913,0.0251161607201373,0.394257,0.0086726088329724
EmInst_3013/EmInst_2712/EmInst_1259/Y,EmInst_3013/EmInst_2712/EmInst_1452/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2232/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2429/S0,pos_unate,0.000931,0,0.000931,0,0.000931,0,0.000931,0
EmInst_3013/EmInst_2712/EmInst_1049/Y,EmInst_3013/EmInst_2712/EmInst_1254/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2481/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2481/Y,neg_unate,0.144701,0.0127398656352008,0.15833,0.00992423993246685,0.113701,0.00962675711221769,0.097917,0.0029527887380463
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2481/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2481/Y,pos_unate,0.144701,0.0127398656352008,0.15833,0.00992423993246685,0.113701,0.00962675711221769,0.097917,0.0029527887380463
EmInst_74/Y,EmInst_291/D,pos_unate,0.000112,0,0.000112,0,0.000112,0,0.000112,0
EmInst_3010/EmInst_812/Y,EmInst_3010/EmInst_1630/EmInst_2850/B,pos_unate,0.000663,0,0.000638,0,0.000663,0,0.000638,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2294/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2315/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_1250/Y,EmInst_3013/EmInst_2712/EmInst_1314/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2311/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2311/Y,neg_unate,0.17684,0.0155694697267393,0.197284,0.0123659050769708,0.128605,0.010888638608427,0.122911,0.00370650874293543
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2311/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2311/Y,pos_unate,0.17684,0.0155694697267393,0.197284,0.0123659050769708,0.128605,0.010888638608427,0.122911,0.00370650874293543
EmInst_687/CK,EmInst_687/Q,rising_edge,0.269127,0.0167632713647036,0.313385,0.0258569118269871,0.269127,0.00340191206993961,0.313385,0.0055857130183286
EmInst_3014/EmInst_1847/Y,EmInst_3014/EmInst_1851/C,pos_unate,0.000197,0,0.000197,0,0.000197,0,0.000197,0
EmInst_187/Y,EmInst_509/A,pos_unate,3.3e-05,0,3.3e-05,0,3.3e-05,0,3.3e-05,0
EmInst_196/B,EmInst_196/Y,neg_unate,0.178563,0.0118070601263137,0.091625,0.00892774670652562,0.178563,0.00177379651119204,0.091625,0.00616810166270284
EmInst_116/Y,EmInst_141/B,pos_unate,3.2e-05,0,3.2e-05,0,3.2e-05,0,3.2e-05,0
EmInst_3013/EmInst_2712/EmInst_998/Y,EmInst_3013/EmInst_2712/EmInst_1673/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_1050/Y,EmInst_3013/EmInst_2712/EmInst_1466/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2537/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2783/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3010/EmInst_1630/EmInst_2889/Y,EmInst_3010/EmInst_1630/EmInst_2913/B,pos_unate,1.4e-05,0,1.4e-05,0,1.4e-05,0,1.4e-05,0
EmInst_2975/C0,EmInst_2975/Y,neg_unate,0.172921,0.0283505142708441,0.192674,0.0172760770917585,0.172909,0.0130429014663707,0.192667,0.00586425785039901
EmInst_219/Y,EmInst_3013/EmInst_2712/EmInst_1237/CK,pos_unate,0.000967,0,0.000967,0,0.000967,0,0.000967,0
EmInst_3010/EmInst_1630/EmInst_2903/Y,EmInst_3010/EmInst_1630/EmInst_2912/A,pos_unate,1.7e-05,0,1.7e-05,0,1.7e-05,0,1.7e-05,0
EmInst_209/Y,EmInst_3013/EmInst_2712/EmInst_1787/CK,pos_unate,0.000967,0,0.000967,0,0.000967,0,0.000967,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2783/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2807/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_1790/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2301/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3010/EmInst_893/Y,EmInst_3010/EmInst_1574/A,pos_unate,2.3e-05,0,2.3e-05,0,2.3e-05,0,2.3e-05,0
EmInst_307/Q,EmInst_111/A,pos_unate,2.8e-05,0,2.8e-05,0,2.8e-05,0,2.8e-05,0
EmInst_3014/EmInst_1869/Y,EmInst_3014/EmInst_1884/A,pos_unate,2.1e-05,0,2.1e-05,0,2.1e-05,0,2.1e-05,0
EmInst_718/B,EmInst_718/Y,neg_unate,0.079481,0.00859105015883945,0.073058,0.00324372226012758,0.079481,0.00683404236971573,0.073058,0.00260903470503816
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2385/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2521/S0,pos_unate,0.001198,0,0.001198,0,0.001198,0,0.001198,0
EmInst_354/B,EmInst_354/Y,neg_unate,0.072774,0.0119325544367918,0.044019,0.00445451349599374,0.072774,0.00545572912627609,0.044019,0.00039546178090757
EmInst_313/Y,EmInst_342/B,pos_unate,1.1e-05,0,1.1e-05,0,1.1e-05,0,1.1e-05,0
EmInst_3013/EmInst_2712/EmInst_1051/Y,EmInst_3013/EmInst_2712/EmInst_1784/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3009/EmInst_917/B,EmInst_3009/EmInst_917/Y,neg_unate,0.117868,0.00779374541740642,0.078333,0.0076326022675282,0.117808,0.00117027278546234,0.075228,0.00506427232613161
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2008/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2289/A,pos_unate,0.000493,0,0.000493,0,0.000493,0,0.000493,0
EmInst_3010/EmInst_793/Y,EmInst_3010/EmInst_892/B,pos_unate,0.000115,0,0.000115,0,0.000115,0,0.000115,0
EmInst_248/Y,EmInst_323/E,pos_unate,0.000661,0,0.000681,0,0.000661,0,0.000681,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2744/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2744/Y,neg_unate,0.159491,0.0140420170560246,0.175274,0.0109863022164037,0.125643,0.010637854054497,0.110042,0.00331843069448707
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2744/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2744/Y,pos_unate,0.159491,0.0140420170560246,0.175274,0.0109863022164037,0.125643,0.010637854054497,0.110042,0.00331843069448707
EmInst_3008/EmInst_2672/Y,EmInst_3008/EmInst_2676/B,pos_unate,9e-06,0,9e-06,0,9e-06,0,9e-06,0
EmInst_210/Y,EmInst_3013/EmInst_2712/EmInst_1715/CK,pos_unate,0.000963,0,0.000963,0,0.000963,0,0.000963,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2129/A,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2129/Y,pos_unate,0.202656,0.0164186069592081,0.181137,0.0217370907958968,0.202656,0.0107474840199211,0.181137,0.00486811079787278
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2494/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2494/Y,neg_unate,0.133001,0.0117097661339406,0.145419,0.00911496903138633,0.109111,0.00923813418766049,0.087978,0.00265306787989662
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2494/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2494/Y,pos_unate,0.133001,0.0117097661339406,0.145419,0.00911496903138633,0.109111,0.00923813418766049,0.087978,0.00265306787989662
EmInst_3013/EmInst_2712/EmInst_1221/Y,EmInst_3013/EmInst_2712/EmInst_1288/D,pos_unate,0.000927,0,0.000927,0,0.000927,0,0.000927,0
EmInst_203/Y,EmInst_2981/CK,pos_unate,3.2e-05,0,3.2e-05,0,3.2e-05,0,3.2e-05,0
EmInst_3013/EmInst_2712/EmInst_973/B,EmInst_3013/EmInst_2712/EmInst_973/Y,neg_unate,0.290281,0.025690921784086,0.295476,0.0287871247866164,0.290281,0.0212320397561873,0.295476,0.0192424600859571
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1992/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2158/S0,pos_unate,0.001106,0,0.001106,0,0.001106,0,0.001106,0
EmInst_556/Y,EmInst_588/A,pos_unate,0.000487,0,0.000431,0,0.000487,0,0.000431,0
EmInst_50/A,EmInst_50/Y,neg_unate,0.048867,0.00330863377545396,0.042323,0.00183183283624639,0.048867,0.00266276221048372,0.042323,0.00156128580633439
EmInst_630/Y,EmInst_2984/E,pos_unate,0.000376,0,0.000375,0,0.000376,0,0.000375,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1963/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1975/A,pos_unate,0.000858,0,0.000858,0,0.000858,0,0.000858,0
EmInst_216/Y,EmInst_3013/EmInst_2712/EmInst_1279/CK,pos_unate,0.000966,0,0.000966,0,0.000966,0,0.000966,0
EmInst_3014/EmInst_1904/Y,EmInst_679/E,pos_unate,0.000971,0,0.000971,0,0.000971,0,0.000971,0
EmInst_221/Y,EmInst_3013/EmInst_2712/EmInst_1293/CK,pos_unate,0.000966,0,0.000966,0,0.000966,0,0.000966,0
EmInst_2964/Q,EmInst_261/A0,pos_unate,7e-05,0,7e-05,0,7e-05,0,7e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2000/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2461/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_1369/Y,EmInst_3013/EmInst_2712/EmInst_1720/D,pos_unate,0.000817,0,0.000817,0,0.000817,0,0.000817,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2045/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2178/S0,pos_unate,0.001152,0,0.001152,0,0.001152,0,0.001152,0
pdata[10],EmInst_3002/D,pos_unate,0.001647,0,0.001647,0,0.001647,0,0.001647,0
EmInst_406/B,EmInst_406/Y,neg_unate,0.138815,0.00917881672818129,0.071492,0.00696602965940442,0.137792,0.00136878843248698,0.07139,0.00480590207585654
EmInst_538/B0,EmInst_538/Y,neg_unate,0.211597,0.015552731511944,0.099231,0.00260313781996796,0.211597,0.00957616795165815,0.099231,0.00141057169430412
EmInst_3013/EmInst_2712/EmInst_996/B,EmInst_3013/EmInst_2712/EmInst_996/Y,neg_unate,0.38517,0.0492357066505289,0.275608,0.0250712248997944,0.38517,0.0163694460796452,0.275608,0.00783126435178126
EmInst_3010/EmInst_1630/EmInst_2929/Y,EmInst_3010/EmInst_1571/A,pos_unate,0.000131,0,0.000131,0,0.000131,0,0.000131,0
EmInst_3013/EmInst_2712/EmInst_1221/Y,EmInst_3013/EmInst_2712/EmInst_1299/D,pos_unate,0.000927,0,0.000927,0,0.000927,0,0.000927,0
EmInst_440/Y,EmInst_575/A,pos_unate,0.000176,0,0.000176,0,0.000176,0,0.000176,0
EmInst_3010/EmInst_780/B,EmInst_3010/EmInst_780/Y,neg_unate,0.126775,0.0147145942483895,0.11033,0.00867207725810675,0.109264,0.00673679431921547,0.109366,0.00111707531566578
EmInst_3013/EmInst_2712/EmInst_1353/A,EmInst_3013/EmInst_2712/EmInst_1353/Y,pos_unate,0.198358,0.0315627656654419,0.177276,0.0156328487487127,0.198358,0.0131462817209511,0.177276,0.00716980783251216
EmInst_541/Y,EmInst_555/A,pos_unate,6.6e-05,0,6.6e-05,0,6.6e-05,0,6.6e-05,0
EmInst_3014/EmInst_1860/Y,EmInst_3014/EmInst_1873/A,pos_unate,6.6e-05,0,6.6e-05,0,6.6e-05,0,6.6e-05,0
EmInst_79/Y,EmInst_292/D,pos_unate,7e-05,0,7e-05,0,7e-05,0,7e-05,0
EmInst_3013/EmInst_2712/EmInst_956/A,EmInst_3013/EmInst_2712/EmInst_956/Y,neg_unate,0.323503,0.0542997047946443,0.238973,0.0257475751001403,0.323503,0.0281211228227424,0.238973,0.0142918556565366
EmInst_3013/EmInst_2712/EmInst_1030/Y,EmInst_3013/EmInst_2712/EmInst_1447/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_724/Q,EmInst_114/A,pos_unate,1.4e-05,0,1.4e-05,0,1.4e-05,0,1.4e-05,0
EmInst_164/Y,EmInst_308/E,pos_unate,0.004626,0,0.004624,0,0.004626,0,0.004624,0
EmInst_3010/EmInst_1631/EmInst_2611/Y,EmInst_3010/EmInst_1556/A,pos_unate,4.6e-05,0,4.6e-05,0,4.6e-05,0,4.6e-05,0
EmInst_3013/EmInst_2695/Y,EmInst_3013/EmInst_2696/A,pos_unate,0.000291,0,0.000291,0,0.000291,0,0.000291,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2244/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2512/B,pos_unate,0.000228,0,0.000228,0,0.000228,0,0.000228,0
EmInst_3013/EmInst_2712/EmInst_1070/Y,EmInst_3013/EmInst_2712/EmInst_1088/D,pos_unate,0.000927,0,0.000927,0,0.000927,0,0.000927,0
EmInst_569/Y,EmInst_614/D,pos_unate,0.000785,0,0.000785,0,0.000785,0,0.000785,0
EmInst_3006/QN,EmInst_64/B,pos_unate,0.000162,0,0.000162,0,0.000162,0,0.000162,0
EmInst_320/Y,EmInst_376/B,pos_unate,8.5e-05,0,8.5e-05,0,8.5e-05,0,8.5e-05,0
EmInst_69/Y,EmInst_146/A,pos_unate,2.2e-05,0,2.2e-05,0,2.2e-05,0,2.2e-05,0
EmInst_159/Y,EmInst_232/A1N,pos_unate,1.8e-05,0,1.8e-05,0,1.8e-05,0,1.8e-05,0
EmInst_3010/EmInst_790/Y,EmInst_3010/EmInst_1579/B,pos_unate,0.00346,0,0.003449,0,0.00346,0,0.003449,0
EmInst_115/Y,EmInst_149/B,pos_unate,2.6e-05,0,2.6e-05,0,2.6e-05,0,2.6e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2289/A,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2289/Y,pos_unate,0.258739,0.0230333446620815,0.222269,0.00906345894807785,0.258739,0.0107293099979003,0.222269,0.00833430433477842
reset,EmInst_365/B,pos_unate,4.2e-05,0,4.2e-05,0,4.2e-05,0,4.2e-05,0
